time_s,symbol,side,qty,price,reason
1774717500,Boom 900 Index,CLOSE,0.2,8914.829,takeprofit
1774731600,Boom 900 Index,BUY,0.2,8941.84,signal
1774742100,Boom 900 Index,CLOSE,0.2,8967.849999999999,takeprofit
1774742400,Boom 900 Index,BUY,0.2,8969.151000000002,signal
1774747200,Boom 900 Index,CLOSE,0.2,8995.161,takeprofit
1774772400,Boom 900 Index,BUY,0.2,9062.358,signal
1774773900,Boom 900 Index,CLOSE,0.2,9046.358,stop
1774779900,Boom 900 Index,BUY,0.2,9089.835,signal
1774786800,Boom 900 Index,CLOSE,0.2,9073.835,stop
1774788600,Boom 900 Index,BUY,0.2,9083.152,signal
1774793700,Boom 900 Index,CLOSE,0.2,9067.152,stop
1774794000,Boom 900 Index,BUY,0.2,9094.275,signal
1774796100,Boom 900 Index,CLOSE,0.2,9078.275,stop
1774798800,Boom 900 Index,BUY,0.2,9077.094,signal
1774799100,Boom 900 Index,CLOSE,0.2,9103.094,takeprofit
1774822800,Boom 900 Index,BUY,0.2,9169.180999999999,signal
1774824000,Boom 900 Index,CLOSE,0.2,9195.171,takeprofit
1774830300,Boom 900 Index,BUY,0.2,9154.679999999998,signal
1774834500,Boom 900 Index,CLOSE,0.2,9138.67,stop
1774839300,Boom 900 Index,BUY,0.2,9117.41,signal
1774842900,Boom 900 Index,CLOSE,0.2,9101.400000000001,stop
1774844700,Boom 900 Index,BUY,0.2,9101.347,signal
1774845900,Boom 900 Index,CLOSE,0.2,9085.342,stop
1774847700,Boom 900 Index,BUY,0.2,9088.011,signal
1774849200,Boom 900 Index,CLOSE,0.2,9072.011,stop
1774852200,Boom 900 Index,BUY,0.2,9056.867,signal
1774852800,Boom 900 Index,CLOSE,0.2,9082.867,takeprofit
1774853100,Boom 900 Index,BUY,0.2,9083.489,signal
1774854600,Boom 900 Index,CLOSE,0.2,9067.489,stop
1774855200,Boom 900 Index,BUY,0.2,9088.614,signal
